run_seed,variant_name,layer_index,probe_name,diagnostic_family,exactness_mean,curl_energy_mean,exactness_positional_mean,curl_energy_positional_mean
7,pretrained,0,exact_r1,probe,1.0,3.028686730065181e-15,0.9997881994479232,0.00127080359137229
7,pretrained,0,exact_r2,probe,1.0,3.155775247236316e-15,0.9996760156419542,0.0019438902296921394
7,pretrained,0,exact_r4,probe,1.0,3.4651203646425925e-15,0.9996570208006434,0.0020578703260980546
7,pretrained,0,exact_r8,probe,1.0,3.3000534768080035e-15,0.9997801536487209,0.001319083681058449
7,pretrained,0,exact_r16,probe,1.0,3.1089234259939764e-15,0.9998449070586098,0.0009305630175933604
7,pretrained,0,exact_r64,probe,1.0,3.1991508784307685e-15,0.9998555286890931,0.0008668161956140668
7,pretrained,0,pairwise,probe,0.8044894991649522,1.1730630004571543,0.7908256943855021,1.2550458564526505
7,pretrained,0,pairwise_plus_query_context,probe,0.8144012730982568,1.1135923601686954,0.7895844624274306,1.2624932014279895
7,pretrained,0,pairwise_plus_triplet_mlp,probe,0.7968292029367553,1.21902477575673,0.7799717585245768,1.3201694442994065
7,pretrained,0,pairwise_plus_triadic,probe,0.7931638943652312,1.2410166319459677,0.7754895128309727,1.3470629126661353
7,pretrained,0,raw_projection_r4,raw_projection,1.0,3.0934986751507033e-15,0.9998572460479207,0.0008565239129691488
7,pretrained,0,raw_skew_bilinear_r8,raw_skew_bilinear,0.3149230024880833,4.110461999972661,0.3156689922842715,4.105986045466529
7,pretrained,1,exact_r1,probe,1.0,2.9254094776694963e-15,0.9999813913471169,0.00011165125708127259
7,pretrained,1,exact_r2,probe,1.0,3.0148001231793567e-15,0.9998167037136025,0.0010997675049616697
7,pretrained,1,exact_r4,probe,1.0,3.027391602764622e-15,0.9998574116163783,0.0008555211340232441
7,pretrained,1,exact_r8,probe,1.0,3.173037688670791e-15,0.9998470933900939,0.0009174553625699547
7,pretrained,1,exact_r16,probe,1.0,3.0001522032919312e-15,0.9998086591561636,0.001148044898097093
7,pretrained,1,exact_r64,probe,1.0,3.1538229014046464e-15,0.9998454555041261,0.0009272714661266138
7,pretrained,1,pairwise,probe,0.6716258496873908,1.9702448811795976,0.661221111814181,2.0326733166972795
7,pretrained,1,pairwise_plus_query_context,probe,0.5741003780729241,2.5553977510167494,0.5718393437564373,2.5689639573295913
7,pretrained,1,pairwise_plus_triplet_mlp,probe,0.674829923444324,1.9510204167001777,0.6659190398123529,2.004485767748621
